,0,1,2,3,4
0,2020-07-19 12:13:18,1284823627884564481,"@realDonaldTrump This Virus is a Clever Virus✅
It knows Borders, Black and White (And any other color) Equality or… https://t.co/KUOHiIpY4T","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'urls': [{'url': 'https://t.co/KUOHiIpY4T', 'expanded_url': 'https://twitter.com/i/web/status/1284823627884564481', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
1,2020-07-15 08:47:58,1283322404387917824,girls muffdive threesome lesbians lick pussy has alexis love done anal yet,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
2,2020-07-13 04:17:50,1282529646643380224,"@Jasonresists365 @Crazy_ButCute2 MD1: ""MuffDive 1 to base, dive clearance requested""

Base:  ""Base to MuffDive 1 ,… https://t.co/2VhbmvfjnM","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Jasonresists365', 'name': 'Jason Scott', 'id': 1275585275222089728, 'id_str': '1275585275222089728', 'indices': [0, 16]}, {'screen_name': 'Crazy_ButCute2', 'name': 'ℂ𝕣𝕒𝕫𝕪𝔸𝔽🌺𝔹𝕦𝕥ℂ𝕦𝕥𝕖', 'id': 1217960673239498753, 'id_str': '1217960673239498753', 'indices': [17, 32]}], 'urls': [{'url': 'https://t.co/2VhbmvfjnM', 'expanded_url': 'https://twitter.com/i/web/status/1282529646643380224', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
