,0,1,2,3,4
0,2020-07-19 16:33:29,1284889105973891072,"Hoću da kažem da mi ne pada na pamet pola subote mesim kolače, vreme je za kunilingus","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}"
1,2020-07-17 17:39:35,1284180963979821059,"@vucko1966 Kunilingus, gospa leži potrbuške?","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'vucko1966', 'name': 'šlager pevač🎙', 'id': 819594534208360448, 'id_str': '819594534208360448', 'indices': [0, 10]}], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}"
2,2020-07-15 15:47:52,1283428076270034949,sex oral kunilingus hot girl pegging free naked sex chat,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
3,2020-07-15 15:47:51,1283428070242897920,sex oral kunilingus hot girl pegging free naked sex chat,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
4,2020-07-13 19:52:21,1282764826645798919,#NowPlaying - Chronos - Kunilingus - Kunio Live Version - Listen &lt; https://t.co/mOVAHlRirl &gt; #edm #music #radio… https://t.co/PhQVOQqVU2,"{'hashtags': [{'text': 'NowPlaying', 'indices': [0, 11]}, {'text': 'edm', 'indices': [99, 103]}, {'text': 'music', 'indices': [104, 110]}, {'text': 'radio', 'indices': [111, 117]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mOVAHlRirl', 'expanded_url': 'https://tinyurl.com/listenmklablive', 'display_url': 'tinyurl.com/listenmklablive', 'indices': [70, 93]}, {'url': 'https://t.co/PhQVOQqVU2', 'expanded_url': 'https://twitter.com/i/web/status/1282764826645798919', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [119, 142]}]}","{'iso_language_code': 'lt', 'result_type': 'recent'}"
