,0,1,2,3,4
0,2020-07-20 13:18:33,1285202436982964226,@cjtruth @mcuban Mark C wants to gargle your jizzim and sniff your crack,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cjtruth', 'name': 'CJTRUTH⭐️⭐️⭐️', 'id': 49023129, 'id_str': '49023129', 'indices': [0, 8]}, {'screen_name': 'mcuban', 'name': 'Mark Cuban', 'id': 16228398, 'id_str': '16228398', 'indices': [9, 16]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
1,2020-07-19 19:40:46,1284936236071886848,"@DLEE12345678 @realShamima @HigherNat I've got no problem with that  if that happens

So fuck off you cuntspangled… https://t.co/3C0dHBtIwU","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DLEE12345678', 'name': 'DLEE', 'id': 1244372965623574529, 'id_str': '1244372965623574529', 'indices': [0, 13]}, {'screen_name': 'realShamima', 'name': 'Shamima Begum', 'id': 1284784057201590272, 'id_str': '1284784057201590272', 'indices': [14, 26]}, {'screen_name': 'HigherNat', 'name': 'Nat', 'id': 492162036, 'id_str': '492162036', 'indices': [27, 37]}], 'urls': [{'url': 'https://t.co/3C0dHBtIwU', 'expanded_url': 'https://twitter.com/i/web/status/1284936236071886848', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
2,2020-07-18 05:51:09,1284365067295875075,RT @USMCwiredog: @JackPosobiec Yeah perhaps the word “Jizzim” or “wad”’will work!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'USMCwiredog', 'name': 'USMCWiredog', 'id': 3710892853, 'id_str': '3710892853', 'indices': [3, 15]}, {'screen_name': 'JackPosobiec', 'name': 'Jack Posobiec', 'id': 592730371, 'id_str': '592730371', 'indices': [17, 30]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
3,2020-07-18 05:50:48,1284364982138875904,@JackPosobiec Yeah perhaps the word “Jizzim” or “wad”’will work!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JackPosobiec', 'name': 'Jack Posobiec', 'id': 592730371, 'id_str': '592730371', 'indices': [0, 13]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
4,2020-07-18 04:39:32,1284347045944397827,"spiced meat, onions tomato, and a jizzim of super sweet ""garlic"" sauce, all served on a warm pita bread.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
5,2020-07-14 23:31:06,1283182264281595905,"Jizzim(7 dwarf archer) was cooled to death by a cold drake on Daikara 1.
https://t.co/k11QOW09Ss","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/k11QOW09Ss', 'expanded_url': 'http://te4.org/characters/156029/tome/1d10e32b-a343-4636-be61-447a9bf7b205', 'display_url': 'te4.org/characters/156…', 'indices': [73, 96]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
