,0,1,2,3,4
0,2020-07-16 23:16:31,1283903367610327044,"🦄🛎️🌺 If the #shamebell rings in the forest, does anyone hear it? 🔥😜🔮
.
#noshame #lacyblack #hausblack #besties… https://t.co/q71crPHK22","{'hashtags': [{'text': 'shamebell', 'indices': [12, 22]}, {'text': 'noshame', 'indices': [71, 79]}, {'text': 'lacyblack', 'indices': [80, 90]}, {'text': 'hausblack', 'indices': [91, 101]}, {'text': 'besties', 'indices': [102, 110]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/q71crPHK22', 'expanded_url': 'https://twitter.com/i/web/status/1283903367610327044', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
1,2020-07-16 13:31:24,1283756121002594310,@UPP_SWY lezbefriends ugh,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'UPP_SWY', 'name': 'belle', 'id': 1282236936422227968, 'id_str': '1282236936422227968', 'indices': [0, 8]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
2,2020-07-16 05:10:05,1283629959764946944,"sa lahat ng bumoto sa moot, hmu anytime lezbefriends 😼","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'tl', 'result_type': 'recent'}"
3,2020-07-16 03:08:30,1283599362027741184,"🧜‍♀️😻🔮 A #mercat, #firedancer, and a #wizard dance into a forest 🔥🤘💖
.
#lacyblack #hausblack #besties #ladyluv… https://t.co/pWjBcA3N1Y","{'hashtags': [{'text': 'mercat', 'indices': [9, 16]}, {'text': 'firedancer', 'indices': [18, 29]}, {'text': 'wizard', 'indices': [37, 44]}, {'text': 'lacyblack', 'indices': [71, 81]}, {'text': 'hausblack', 'indices': [82, 92]}, {'text': 'besties', 'indices': [93, 101]}, {'text': 'ladyluv', 'indices': [102, 110]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pWjBcA3N1Y', 'expanded_url': 'https://twitter.com/i/web/status/1283599362027741184', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
4,2020-07-16 02:47:07,1283593980828168194,"✒Be expressive.. hidden talent.. Poetry written by me in 2018..

#poetryofinstagram
#poetry #lesbianofinstagram… https://t.co/gYaRNDvFSf","{'hashtags': [{'text': 'poetryofinstagram', 'indices': [65, 83]}, {'text': 'poetry', 'indices': [84, 91]}, {'text': 'lesbianofinstagram', 'indices': [92, 111]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gYaRNDvFSf', 'expanded_url': 'https://twitter.com/i/web/status/1283593980828168194', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
5,2020-07-12 07:08:32,1282210215522299904,@UPP_KHB lezbefriends yawa HAHSHAHS,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'UPP_KHB', 'name': 'kylo', 'id': 1281997676213485568, 'id_str': '1281997676213485568', 'indices': [0, 8]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}"
