,0,1,2,3,4
0,2020-07-20 09:19:40,1285142319193133061,@gzzzzzzzzzzzz__ @MediaPieTak @realhimanshi Chomu . Tum mand buddhi ho tunhre idea nhi kisass kitna expect Karn hai… https://t.co/xL1YY70NXU,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gzzzzzzzzzzzz__', 'name': 'ɢαυτι ➬', 'id': 2586913956, 'id_str': '2586913956', 'indices': [0, 16]}, {'screen_name': 'MediaPieTak', 'name': '𝐏𝐢𝐞 𝐓𝐚𝐤', 'id': 1275690485017980928, 'id_str': '1275690485017980928', 'indices': [17, 29]}, {'screen_name': 'realhimanshi', 'name': 'Himanshi khurana', 'id': 851330647045963776, 'id_str': '851330647045963776', 'indices': [30, 43]}], 'urls': [{'url': 'https://t.co/xL1YY70NXU', 'expanded_url': 'https://twitter.com/i/web/status/1285142319193133061', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'in', 'result_type': 'recent'}"
1,2020-07-17 14:13:26,1284129083484495872,"@DLockPro @RichHomieJuice I went through that with being a singer in a metal band
Got blacklisted for not being a k… https://t.co/d5yo65qxLV","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DLockPro', 'name': 'Darius Lockhart', 'id': 2252494082, 'id_str': '2252494082', 'indices': [0, 9]}, {'screen_name': 'RichHomieJuice', 'name': 'Aj Gray', 'id': 321631904, 'id_str': '321631904', 'indices': [10, 25]}], 'urls': [{'url': 'https://t.co/d5yo65qxLV', 'expanded_url': 'https://twitter.com/i/web/status/1284129083484495872', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}"
2,2020-07-16 16:39:25,1283803433234030596,@CorapliCek @vacuousthings @blueandnightts Yok yaa hem cemalde onunkini beyenmemis kisasa kisass ince seylerin pesindeyiz,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CorapliCek', 'name': 'xoxo', 'id': 1281004856300449793, 'id_str': '1281004856300449793', 'indices': [0, 11]}, {'screen_name': 'vacuousthings', 'name': 'esra. | xoxo', 'id': 434224192, 'id_str': '434224192', 'indices': [12, 26]}, {'screen_name': 'blueandnightts', 'name': 'sude', 'id': 1115628952364535808, 'id_str': '1115628952364535808', 'indices': [27, 42]}], 'urls': []}","{'result_type': 'recent', 'iso_language_code': 'tr'}"
3,2020-07-13 14:49:50,1282688692059021313,@Hurriyet Kisass haktır bide video cekmis picler,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Hurriyet', 'name': 'Hürriyet.com.tr', 'id': 65642163, 'id_str': '65642163', 'indices': [0, 9]}], 'urls': []}","{'result_type': 'recent', 'iso_language_code': 'tr'}"
